id,type,name,price,currency,url,color,width,depth,height,styles,roomTypes,shop,image
shelf-324,shelf,Etajeră VANDBORG 3 rafturi stejar închis/bej,1199,MDL,https://jysk.md/ro/product/etajer-vandborg-3-rafturi-stejar-nchis-bej-471327,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389019/263618.jpg
shelf-325,shelf,Etajeră VANDBORG 5 rafturi stejar/negru,1999,MDL,https://jysk.md/ro/product/etajer-vandborg-5-rafturi-stejar-negru-5890,#2A2A2A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00060896/245943.jpg
shelf-326,shelf,Etajeră VANDBORG 5 rafturi stejar/bej,1999,MDL,https://jysk.md/ro/product/etajer-vandborg-5-rafturi-stejar-bej-471328,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389020/263623.jpg
shelf-327,shelf,Bibliotecă MOSBJERG 6 rafturi stejar,1499,MDL,https://jysk.md/ro/product/bibliotec-mosbjerg-6-rafturi-stejar-381920,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00309042/236785.jpg
shelf-328,shelf,Bibliotecă MOSBJERG 6 rafturi albă,1499,MDL,https://jysk.md/ro/product/bibliotec-mosbjerg-6-rafturi-alb-381921,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00309043/236808.jpg
shelf-329,shelf,Bibliotecă MOSBJERG 10 rafturi stejar,1999,MDL,https://jysk.md/ro/product/bibliotec-mosbjerg-10-rafturi-stejar-264588,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00218291/212210.jpg
shelf-330,shelf,Bibliotecă MOSBJERG 10 rafturi alb,1999,MDL,https://jysk.md/ro/product/bibliotec-mosbjerg-10-rafturi-alb-264590,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00218292/256906 1.jpg
shelf-331,shelf,Bibliotecă HORSENS 5 rafturi stejar cald,1500,MDL,https://jysk.md/ro/product/bibliotec-horsens-5-rafturi-stejar-cald-471476,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389170/263598 1.jpg
shelf-332,shelf,Etajeră TRAPPEDAL 5 rafturi stejar/negru,1599,MDL,https://jysk.md/ro/product/etajer-trappedal-5-rafturi-stejar-negru-4552,#2A2A2A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00083034/150846.jpg
shelf-333,shelf,Etajeră TRAPPEDAL 7 rafturi stejar/negru,1999,MDL,https://jysk.md/ro/product/etajer-trappedal-7-rafturi-stejar-negru-4551,#2A2A2A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00083008/150845.jpg
shelf-334,shelf,Etajera ALMIND 3 rafturi 80x30x86cm alb,1350,MDL,https://jysk.md/ro/product/etajera-almind-3-rafturi-80x30x86cm-alb-52472,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00108786/194274.jpg
shelf-335,shelf,Etajera ALMIND 6 rafturi 80x30x196 cm alb,2750,MDL,https://jysk.md/ro/product/etajera-almind-6-rafturi-80x30x196-cm-alb-52474,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00108788/194276.jpg
shelf-336,shelf,Etajeră LINDVED 4 rafturi stejar,1799,MDL,https://jysk.md/ro/product/etajer-lindved-4-rafturi-stejar-381926,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00309048/236845.jpg
shelf-337,shelf,Etajeră LINDVED 4 rafturi stejar închis,1799,MDL,https://jysk.md/ro/product/etajer-lindved-4-rafturi-stejar-nchis-471480,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389174/263588 1.jpg
shelf-338,shelf,Etajeră LINDVED 4 rafturi albă,1799,MDL,https://jysk.md/ro/product/etajer-lindved-4-rafturi-alb-471481,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389175/263608 1.jpg
shelf-339,shelf,Etajeră LINDVED 6 rafturi 2 uși stejar,2699,MDL,https://jysk.md/ro/product/etajer-lindved-6-rafturi-2-u-i-stejar-381927,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00309049/236852.jpg
shelf-340,shelf,Etajeră LINDVED 6 rafturi stejar închis,2699,MDL,https://jysk.md/ro/product/etajer-lindved-6-rafturi-stejar-nchis-471482,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389176/263593.jpg
shelf-341,shelf,Etajeră LINDVED 6 rafturi 2 uși albă,2699,MDL,https://jysk.md/ro/product/etajer-lindved-6-rafturi-2-u-i-alb-471483,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389177/263613 1.jpg
shelf-342,shelf,Etajeră JANNERUP lată 3 rafturi stejar,1999,MDL,https://jysk.md/ro/product/etajer-jannerup-lat-3-rafturi-stejar-68340,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00119494/200191.jpg
shelf-343,shelf,Etajeră JANNERUP lată 6 rafuri stejar,3999,MDL,https://jysk.md/ro/product/etajer-jannerup-lat-6-rafuri-stejar-68341,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00119495/256878.jpg
shelf-344,shelf,Separator cameră GADEHUSE 10 rafturi stejar,1750,MDL,https://jysk.md/ro/product/separator-camer-gadehuse-10-rafturi-stejar-471325,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389017/263578.jpg
shelf-345,shelf,Etajeră LYNGERUP 4 rafturi stejar cald,2199,MDL,https://jysk.md/ro/product/etajer-lyngerup-4-rafturi-stejar-cald-471326,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389018/263603.jpg
shelf-346,shelf,Bibliotecă BILLUND 3 uși alb/beton,2500,MDL,https://jysk.md/ro/product/bibliotec-billund-3-u-i-alb-beton-4975,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00091521/128016.jpg
shelf-347,shelf,Bibliotecă BILLUND 1 sertar 3 rafturi alb/beton,2500,MDL,https://jysk.md/ro/product/bibliotec-billund-1-sertar-3-rafturi-alb-beton-6469,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00072644/98296.jpg
shelf-348,shelf,Bibliotecă MARKSKEL 5 rafturi alb/stejar,4999,MDL,https://jysk.md/ro/product/bibliotec-markskel-5-rafturi-alb-stejar-131251,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00167529/185221.jpg
nightstand-349,nightstand,Noptieră TAPDRUP 1 sertar alb,600,MDL,https://jysk.md/ro/product/noptier-tapdrup-1-sertar-alb-5400,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ000013983/38871.jpg
nightstand-350,nightstand,Noptieră TAPDRUP 1 sertar stejar deschis,600,MDL,https://jysk.md/ro/product/noptier-tapdrup-1-sertar-stejar-deschis-5749,#8B6914,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ000015552/257624.jpg
nightstand-351,nightstand,Noptieră JENSLEV 1 sertar stejar,750,MDL,https://jysk.md/ro/product/noptier-jenslev-1-sertar-stejar-52380,#8B6914,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00108721/161854.jpg
nightstand-352,nightstand,Noptieră JENSLEV 1 sertar alb,750,MDL,https://jysk.md/ro/product/noptier-jenslev-1-sertar-alb-471308,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389000/262210.jpg
nightstand-353,nightstand,Noptieră NORDBY 1 sertar albă,750,MDL,https://jysk.md/ro/product/noptier-nordby-1-sertar-alb-6592,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00073650/86315.jpg
nightstand-354,nightstand,Noptieră BROBY 1 sertar bambus/alb,999,MDL,https://jysk.md/ro/product/noptier-broby-1-sertar-bambus-alb-5756,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ000015607/59693.jpg
nightstand-355,nightstand,Noptieră HEMDRUP 1 sertar stejar/negru,999,MDL,https://jysk.md/ro/product/noptier-hemdrup-1-sertar-stejar-negru-264278,#2A2A2A,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218093/212221.jpg
nightstand-356,nightstand,Noptieră SKAVE 1 ușă bej,999,MDL,https://jysk.md/ro/product/noptier-skave-1-u-bej-471429,#D4B896,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389123/262216 1.jpg
nightstand-357,nightstand,Noptieră EGEBY 1 sertar albă,1199,MDL,https://jysk.md/ro/product/noptier-egeby-1-sertar-alb-5912,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00085058/59725.jpg
nightstand-358,nightstand,Noptieră LIMFJORDEN 2 sertare albe,1250,MDL,https://jysk.md/ro/product/noptier-limfjorden-2-sertare-albe-5399,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ000013982/38192.jpg
nightstand-359,nightstand,Noptieră LIMFJORDEN 2 sertare stejar deschis,1250,MDL,https://jysk.md/ro/product/noptier-limfjorden-2-sertare-stejar-deschis-5906,#8B6914,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00060928/255955.jpg
nightstand-360,nightstand,Noptieră LIMFJORDEN 2 sertare stejar,1250,MDL,https://jysk.md/ro/product/noptier-limfjorden-2-sertare-stejar-381847,#8B6914,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308974/236390.jpg
nightstand-361,nightstand,Noptieră ODENSE 2 sertare stejar/negru,1000,MDL,https://jysk.md/ro/product/noptier-odense-2-sertare-stejar-negru-381849,#2A2A2A,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308976/248036.jpg
nightstand-362,nightstand,Noptieră VEDDE 1 sertar stejar sălbatic,1299,MDL,https://jysk.md/ro/product/noptier-vedde-1-sertar-stejar-s-lbatic-5748,#8B6914,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ000015550/70215.jpg
nightstand-363,nightstand,Noptieră LYNGVIG 2 uși tambur stejar,1999,MDL,https://jysk.md/ro/product/noptier-lyngvig-2-u-i-tambur-stejar-381848,#8B6914,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308975/236371.jpg
nightstand-364,nightstand,Noptieră MARKSKEL 1 sertar alb/stejar,2299,MDL,https://jysk.md/ro/product/noptier-markskel-1-sertar-alb-stejar-6433,#F5F0E8,0.5,0.4,0.55,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00072546/98348.jpg
table-365,table,Măsuță cafea RANDERUP Ø47 neagră,200,MDL,https://jysk.md/ro/product/m-su-cafea-randerup-47-neagr-4220,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00078091/98392.jpg
table-366,table,Măsuță cafea RANDERUP Ø47 crem,200,MDL,https://jysk.md/ro/product/m-su-cafea-randerup-47-crem-381906,#F5F0E8,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309028/237560.jpg
table-367,table,Măsuță cafea RANDERUP Ø47 vișinie,200,MDL,https://jysk.md/ro/product/m-su-cafea-randerup-47-vi-inie-471498,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389192/263845 1.jpg
table-368,table,Măsuță cafea RANDERUP Ø75 neagră,350,MDL,https://jysk.md/ro/product/m-su-cafea-randerup-75-neagr-4947,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00091486/156333.jpg
table-369,table,Măsuță cafea TAPS 40x40 alb/bambus,275,MDL,https://jysk.md/ro/product/m-su-cafea-taps-40x40-alb-bambus-5369,#F5F0E8,0.4,0.4,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ000013878/59295.jpg
table-370,table,Măsuță cafea TAPS 55х55 alb/bambus,400,MDL,https://jysk.md/ro/product/m-su-cafea-taps-55h55-alb-bambus-5368,#F5F0E8,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ000013877/59293.jpg
table-371,table,Măsuță cafea NYBO Ø40 stejar/negru,299,MDL,https://jysk.md/ro/product/m-su-cafea-nybo-40-stejar-negru-4221,#2A2A2A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00078092/256521.jpg
table-372,table,Măsuță cafea NYBO Ø55 stejar/negru,499,MDL,https://jysk.md/ro/product/m-su-cafea-nybo-55-stejar-negru-6450,#2A2A2A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00072603/98401.jpg
table-373,table,Măsuță cafea NYBO Ø70 stejar/negru,899,MDL,https://jysk.md/ro/product/m-su-cafea-nybo-70-stejar-negru-329836,#2A2A2A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00259783/237554.jpg
table-374,table,Măsuță cafea BAKKEBJERG Ø40 alb/natur,350,MDL,https://jysk.md/ro/product/m-su-cafea-bakkebjerg-40-alb-natur-5937,#F5F0E8,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00061717/72292.jpg
table-375,table,Măsuță de cafea LUNDE Ø33 latte,500,MDL,https://jysk.md/ro/product/m-su-de-cafea-lunde-33-latte-428639,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00352403/249316.jpg
table-376,table,Măsuță cafea RAASTED Ø40 1 raft stejar auriu,549,MDL,https://jysk.md/ro/product/m-su-cafea-raasted-40-1-raft-stejar-auriu-428640,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00352404/263855.jpg
table-377,table,Măsuță cafea KILDEDAL 60x60 aspect travertin,599,MDL,https://jysk.md/ro/product/m-su-cafea-kildedal-60x60-aspect-travertin-381900,#A0917A,0.6,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309022/237524.jpg
table-378,table,Măsuță cafea VILDBJERG 42x50 stejar cald,650,MDL,https://jysk.md/ro/product/m-su-cafea-vildbjerg-42x50-stejar-cald-471499,#8B6914,0.42,0.5,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389193/263850 1.jpg
table-379,table,Set de mese MUNKEBO Ø55/Ø45 stejar,899,MDL,https://jysk.md/ro/product/set-de-mese-munkebo-55-45-stejar-381907,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309029/237548.jpg
table-380,table,Măsuță cafea NIELSHAVE Ø55 aspect travertin,999,MDL,https://jysk.md/ro/product/m-su-cafea-nielshave-55-aspect-travertin-471497,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389191/263835.jpg
table-381,table,Măsuță cafea NIELSHAVE Ø70 aspect travertin,1299,MDL,https://jysk.md/ro/product/m-su-cafea-nielshave-70-aspect-travertin-471494,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389188/263825.jpg
table-382,table,Măsuță cafea TROSTERUD 50x100 aspect marmură,999,MDL,https://jysk.md/ro/product/m-su-cafea-trosterud-50x100-aspect-marmur-71223,#A0917A,0.5,1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00094774/126551.jpg
table-383,table,Măsuță cafea AGERBY Ø60 sticlă/stejar,1299,MDL,https://jysk.md/ro/product/m-su-cafea-agerby-60-sticl-stejar-52480,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00108794/156334.jpg
table-384,table,Măsuță cafea AGERBY 60x100 sticlă/stejar,2299,MDL,https://jysk.md/ro/product/m-su-cafea-agerby-60x100-sticl-stejar-52481,#8B6914,0.6,1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00108795/173421.jpg
table-385,table,Măsuță cafea LUNDEBORG 38x50 asp travertin,1299,MDL,https://jysk.md/ro/product/m-su-cafea-lundeborg-38x50-asp-travertin-471496,#A0917A,0.38,0.5,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389190/263815.jpg
table-386,table,Măsuță cafea LUNDEBORG 68x85 aspect marmură,2199,MDL,https://jysk.md/ro/product/m-su-cafea-lundeborg-68x85-aspect-marmur-381901,#A0917A,0.68,0.85,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309023/237530.jpg
table-387,table,Măsuță cafea SPODSBJERG Ø67 stej închis,1350,MDL,https://jysk.md/ro/product/m-su-cafea-spodsbjerg-67-stej-nchis-264396,#A0917A,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218177/212302.jpg
table-388,table,Set de mese FALSLED  50/40 sticlă/stejar,800,MDL,https://jysk.md/ro/product/set-de-mese-falsled-50-40-sticl-stejar-6271,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00066881/74785.jpg
table-389,table,Măsuță cafea LEJRE 60x120 alb/stejar,1399,MDL,https://jysk.md/ro/product/m-su-cafea-lejre-60x120-alb-stejar-5744,#F5F0E8,0.6,1.2,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ000015512/60587.jpg
table-390,table,Măsuță cafea LYNGVIG 45x45 1 raft stejar,1499,MDL,https://jysk.md/ro/product/m-su-cafea-lyngvig-45x45-1-raft-stejar-471316,#8B6914,0.45,0.45,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389008/263830.jpg
table-391,table,Măsuță cafea LYNGVIG 60x110 stejar,3499,MDL,https://jysk.md/ro/product/m-su-cafea-lyngvig-60x110-stejar-381902,#8B6914,0.6,1.1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309024/237542.jpg
table-392,table,Măsuță cafea LYNGVIG 60x110 stejar închis,3499,MDL,https://jysk.md/ro/product/m-su-cafea-lyngvig-60x110-stejar-nchis-471493,#8B6914,0.6,1.1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389187/263803.jpg
table-393,table,Măsuță cafea TRAPPEDAL 50x100 stejar/negru,1499,MDL,https://jysk.md/ro/product/m-su-cafea-trappedal-50x100-stejar-negru-4957,#2A2A2A,0.5,1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00091494/156335.jpg
table-394,table,Măsuță cafea DOKKEDAL 75x115 aspect ciment,1699,MDL,https://jysk.md/ro/product/m-su-cafea-dokkedal-75x115-aspect-ciment-6594,#A0917A,0.75,1.15,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00073655/72318.jpg
table-395,table,Măsută de cafea JEGIND albă/stejar,1699,MDL,https://jysk.md/ro/product/m-sut-de-cafea-jegind-alb-stejar-52301,#F5F0E8,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00108657/161906.jpg
table-396,table,Măsuță cafea SNESLEV Ø70 stejar,1999,MDL,https://jysk.md/ro/product/m-su-cafea-sneslev-70-stejar-110019,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00153300/205003.jpg
table-397,table,Măsuță cafea VEDDE 60x110 stejar sălbatic,1999,MDL,https://jysk.md/ro/product/m-su-cafea-vedde-60x110-stejar-s-lbatic-6056,#8B6914,0.6,1.1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00077094/72334.jpg
table-398,table,Măsuță cafea LYDUM Ø60 gri/bej,2250,MDL,https://jysk.md/ro/product/m-su-cafea-lydum-60-gri-bej-428638,#D4B896,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00352402/263820 1.jpg
table-399,table,Măsuță cafea AABENRAA 110 rabatabilă stejar,1750,MDL,https://jysk.md/ro/product/m-su-cafea-aabenraa-110-rabatabil-stejar-264400,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218179/212320.jpg
table-400,table,Măsuță cafea MARKSKEL 60x110 alb/stejar,1750,MDL,https://jysk.md/ro/product/m-su-cafea-markskel-60x110-alb-stejar-6452,#F5F0E8,0.6,1.1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00072609/106731.jpg
table-401,table,Măsuță cafea DAUGBJERG 120 blat rabatabil stejar auriu,2699,MDL,https://jysk.md/ro/product/m-su-cafea-daugbjerg-120-blat-rabatabil-stejar-auriu-471314,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389006/263807.jpg
table-402,table,Măsuțe cafea ROLSTED 58x58/50x50 aspect travertin,1300,MDL,https://jysk.md/ro/product/m-su-e-cafea-rolsted-58x58-50x50-aspect-travertin-381903,#A0917A,0.58,0.58,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309025/237566.jpg
table-403,table,Măsuță cafea HALSKOV 70x120 stejar,2999,MDL,https://jysk.md/ro/product/m-su-cafea-halskov-70x120-stejar-381899,#8B6914,0.7,1.2,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00309021/237518.jpg
table-404,table,Măsuță cafea HOVSLUND 60x110 natur,1650,MDL,https://jysk.md/ro/product/m-su-cafea-hovslund-60x110-natur-131273,#8B6914,0.6,1.1,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00167551/254315.jpg
table-405,table,Măsuță cafea RAVNSBJERG 90x90 stejar,2999,MDL,https://jysk.md/ro/product/m-su-cafea-ravnsbjerg-90x90-stejar-471495,#8B6914,0.9,0.9,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389189/263840.jpg
table-406,table,Măsuță cafea VARDE 80/120 blat reglabil stejar auriu,3999,MDL,https://jysk.md/ro/product/m-su-cafea-varde-80-120-blat-reglabil-stejar-auriu-471315,#8B6914,1,0.6,0.45,"minimalist,scandinavian,cozy",living,jysk,https://jysk.md/frontend/web/uploads/product/УТ00389007/263860.jpg
lamp-407,lamp,Veioză EIVIN Ø15x25cm porțelan,175,MDL,https://jysk.md/ro/product/veioz-eivin-15x25cm-por-elan-378847,#A0917A,0.15,0.25,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00306023/243684.jpg
lamp-408,lamp,Lustră ASMIND Ø8x13cm lemn,185,MDL,https://jysk.md/ro/product/lustr-asmind-8x13cm-lemn-378846,#A0917A,0.3,0.3,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00306022/241934.jpg
lamp-409,lamp,Lampadar HANSSON 22x145cm negru,375,MDL,https://jysk.md/ro/product/lampadar-hansson-22x145cm-negru-5737,#2A2A2A,0.22,1.45,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ000015478/243689.jpg
lamp-410,lamp,Veioză HELMER 17x32cm natur,285,MDL,https://jysk.md/ro/product/veioz-helmer-17x32cm-natur-66342,#8B6914,0.17,0.32,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00117900/243685.jpg
lamp-411,lamp,Veioză PATRIK 14x45cm neagră,375,MDL,https://jysk.md/ro/product/veioz-patrik-14x45cm-neagr-3958,#A0917A,0.14,0.45,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00076560/243690.jpg
lamp-412,lamp,Veioză HANNIBAL Ø19x25cm bambus,400,MDL,https://jysk.md/ro/product/veioz-hannibal-19x25cm-bambus-470108,#A0917A,0.19,0.25,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00387953/260600.jpg
lamp-413,lamp,Veioză HJARNE Ø16x18cm albastră,450,MDL,https://jysk.md/ro/product/veioz-hjarne-16x18cm-albastr-378844,#F5F0E8,0.16,0.18,1.5,"minimalist,scandinavian,cozy","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00306020/243700.jpg
